Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","255","Belgique","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2011","2011","I$","48153.9","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","255","Belgique","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2012","2012","I$","48210","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","255","Belgique","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","48203.7","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","255","Belgique","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2014","2014","I$","48747.7","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","255","Belgique","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2015","2015","I$","49455.4","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","255","Belgique","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2016","2016","I$","49829","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","255","Belgique","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2017","2017","I$","50442.3","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","255","Belgique","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2018","2018","I$","51111","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","255","Belgique","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2019","2019","I$","51742.7","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","255","Belgique","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2020","2020","I$","48210","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","255","Belgique","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20092011","2009-2011","%","7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","255","Belgique","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20102012","2010-2012","%","7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","255","Belgique","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20112013","2011-2013","%","7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","255","Belgique","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20122014","2012-2014","%","7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","255","Belgique","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20132015","2013-2015","%","7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","255","Belgique","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20142016","2014-2016","%","7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","255","Belgique","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20152017","2015-2017","%","7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","255","Belgique","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","255","Belgique","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20172019","2017-2019","%","7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","255","Belgique","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2010","2010","indice","0.81","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","255","Belgique","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2011","2011","indice","0.95","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","255","Belgique","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2012","2012","indice","0.92","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","255","Belgique","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2013","2013","indice","0.94","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","255","Belgique","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2014","2014","indice","0.7","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","255","Belgique","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2015","2015","indice","0.59","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","255","Belgique","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2016","2016","indice","0.44","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","255","Belgique","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","0.43","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","255","Belgique","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","0.41","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","255","Belgique","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2019","2019","indice","0.48","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","255","Belgique","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2010","2010","Kcal/personne/jour","1950","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","255","Belgique","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2011","2011","Kcal/personne/jour","1948","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","255","Belgique","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2012","2012","Kcal/personne/jour","1947","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","255","Belgique","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2013","2013","Kcal/personne/jour","1947","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","255","Belgique","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2014","2014","Kcal/personne/jour","1947","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","255","Belgique","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2015","2015","Kcal/personne/jour","1946","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","255","Belgique","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2016","2016","Kcal/personne/jour","1946","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","255","Belgique","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2017","2017","Kcal/personne/jour","1946","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","255","Belgique","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2018","2018","Kcal/personne/jour","1946","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","255","Belgique","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2019","2019","Kcal/personne/jour","1946","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","255","Belgique","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2020","2020","Kcal/personne/jour","1945","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","255","Belgique","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2544","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","255","Belgique","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2011","2011","Kcal/personne/jour","2542","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","255","Belgique","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2012","2012","Kcal/personne/jour","2541","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","255","Belgique","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2013","2013","Kcal/personne/jour","2540","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","255","Belgique","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2014","2014","Kcal/personne/jour","2539","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","255","Belgique","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2015","2015","Kcal/personne/jour","2539","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","255","Belgique","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2016","2016","Kcal/personne/jour","2539","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","255","Belgique","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2017","2017","Kcal/personne/jour","2539","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","255","Belgique","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2018","2018","Kcal/personne/jour","2539","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","255","Belgique","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2019","2019","Kcal/personne/jour","2539","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","255","Belgique","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2538","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","23","Belize","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","70.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","23","Belize","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20102012","2010-2012","g/personne/jour","71.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","23","Belize","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20112013","2011-2013","g/personne/jour","71.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","23","Belize","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20122014","2012-2014","g/personne/jour","70.6","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","23","Belize","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20132015","2013-2015","g/personne/jour","70","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","23","Belize","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20142016","2014-2016","g/personne/jour","68.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","23","Belize","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","68","F","Estimation FAO",""
